Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270031","Holdings with land size 1-<2","2000","2001","No","8188","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","6216","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","5847","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270031","Holdings with land size 1-<2","2020","2020","ha","1086","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","1804","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","6481","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","2132","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270032","Holdings with land size 2-<3","2020","2020","ha","3905","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","1183","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270033","Holdings with land size 2-<5","2000","2001","No","7265","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","6448","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","2121","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270034","Holdings with land size 3-<4","2020","2020","ha","3885","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","1177","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","6191","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","2037","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270035","Holdings with land size 4-<5","2020","2020","ha","3730","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","1130","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270036","Holdings with land size 5-<10","2000","2001","No","1682","A","Official figure",""
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","18150","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","2660","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270036","Holdings with land size 5-<10","2020","2020","ha","25900","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270036","Holdings with land size 5-<10","2020","2020","No","3650","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270037","Holdings with land size 10-<20","2000","2001","No","895","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","22860","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","1630","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270037","Holdings with land size 10-<20","2020","2020","ha","34570","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270037","Holdings with land size 10-<20","2020","2020","No","2480","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270038","Holdings with land size 20-<50","2000","2001","No","934","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","44190","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","1430","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270038","Holdings with land size 20-<50","2020","2020","ha","67450","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270038","Holdings with land size 20-<50","2020","2020","No","2160","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270039","Holdings with land size 50-<100","2000","2001","No","486","A","Official figure",""
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","55430","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","780","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","270039","Holdings with land size 50-<100","2020","2020","ha","71700","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","270039","Holdings with land size 50-<100","2020","2020","No","1020","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","2700300","Holdings with land size 100-<200","2000","2001","No","340","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","1726490","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","2210","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","50260","Area","2700300","Holdings with land size 100-<200","2020","2020","ha","1649900","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","2700300","Holdings with land size 100-<200","2020","2020","No","2490","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","2700301","Holdings with land size 200-<500","2000","2001","No","364","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","2700302","Holdings with land size 500-<1000","2000","2001","No","353","A","Official figure",""
"WCAD","Structural data from agricultural censuses","703","Slovakia","60850","Number","2700304","Holdings with land size >=1000","2000","2001","No","722","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270066","Holdings without land","2010","2010","No","190","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270066","Holdings without land","2020","2020","No","860","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270030","Holdings with land size 0-<1","1990","1991","No","44428","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","10950","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","10330","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270030","Holdings with land size 0-<1","2020","2020","ha","6674","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","6957","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270031","Holdings with land size 1-<2","1990","1991","No","19992","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","21900","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","20280","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270031","Holdings with land size 1-<2","2020","2020","ha","13586","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","14163","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","27950","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","8447","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270032","Holdings with land size 2-<3","2020","2020","ha","25822","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","7766","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270033","Holdings with land size 2-<5","1990","1991","No","36335","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","27807","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","8404","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270034","Holdings with land size 3-<4","2020","2020","ha","25690","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","7726","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","26702","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","8070","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270035","Holdings with land size 4-<5","2020","2020","ha","24669","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","7419","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270036","Holdings with land size 5-<10","1990","1991","No","28112","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","122320","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","17440","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270036","Holdings with land size 5-<10","2020","2020","ha","110270","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270036","Holdings with land size 5-<10","2020","2020","No","15640","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270037","Holdings with land size 10-<20","1990","1991","No","19637","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","113120","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","8350","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270037","Holdings with land size 10-<20","2020","2020","ha","108340","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270037","Holdings with land size 10-<20","2020","2020","No","7950","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270038","Holdings with land size 20-<50","1990","1991","No","8045","A","Official figure",""
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","84630","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","2990","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270038","Holdings with land size 20-<50","2020","2020","ha","96100","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270038","Holdings with land size 20-<50","2020","2020","No","3320","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","25350","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","380","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","270039","Holdings with land size 50-<100","2020","2020","ha","35720","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","270039","Holdings with land size 50-<100","2020","2020","No","550","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","32880","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","100","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","50260","Area","2700300","Holdings with land size 100-<200","2020","2020","ha","36560","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","705","Slovenia","60850","Number","2700300","Holdings with land size 100-<200","2020","2020","No","140","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270066","Holdings without land","2020","2017","No","2454","A","Official figure","The data is only for commercial farmers (those registered for tax). Farmers not registered for tax are not included."
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270031","Holdings with land size 1-<2","2020","2017","ha","1026","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270031","Holdings with land size 1-<2","2020","2017","No","1027","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270032","Holdings with land size 2-<3","2020","2017","ha","1950","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270032","Holdings with land size 2-<3","2020","2017","No","682","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270034","Holdings with land size 3-<4","2020","2017","ha","1721","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270034","Holdings with land size 3-<4","2020","2017","No","602","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270035","Holdings with land size 4-<5","2020","2017","ha","1545","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270035","Holdings with land size 4-<5","2020","2017","No","541","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270036","Holdings with land size 5-<10","2020","2017","ha","12725","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270036","Holdings with land size 5-<10","2020","2017","No","1861","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270037","Holdings with land size 10-<20","2020","2017","ha","35744","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270037","Holdings with land size 10-<20","2020","2017","No","2522","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270038","Holdings with land size 20-<50","2020","2017","ha","136986","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270038","Holdings with land size 20-<50","2020","2017","No","4199","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","270039","Holdings with land size 50-<100","2020","2017","ha","269224","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","270039","Holdings with land size 50-<100","2020","2017","No","3764","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","2700300","Holdings with land size 100-<200","2020","2017","ha","591212","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","2700300","Holdings with land size 100-<200","2020","2017","No","4121","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","2700301","Holdings with land size 200-<500","2020","2017","ha","1820104","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","2700301","Holdings with land size 200-<500","2020","2017","No","5591","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","2700302","Holdings with land size 500-<1000","2020","2017","ha","3003760","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","2700302","Holdings with land size 500-<1000","2020","2017","No","4208","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","50260","Area","2700303","Holdings with land size 1000-<2500","2020","2017","ha","40544460","A","Official figure",""
"WCAD","Structural data from agricultural censuses","710","South Africa","60850","Number","2700303","Holdings with land size 1000-<2500","2020","2017","No","8550","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270066","Holdings without land","1990","1989","No","20776","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270066","Holdings without land","2010","2009","No","22500","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270066","Holdings without land","2020","2020","No","7960","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270030","Holdings with land size 0-<1","1990","1989","ha","287727","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270030","Holdings with land size 0-<1","1990","1989","No","654441","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270030","Holdings with land size 0-<1","2000","1999","No","455424","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270030","Holdings with land size 0-<1","2010","2009","ha","148610","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270030","Holdings with land size 0-<1","2010","2009","No","157640","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270030","Holdings with land size 0-<1","2020","2020","ha","86064","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","86585","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270031","Holdings with land size 1-<2","1990","1989","ha","492127","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270031","Holdings with land size 1-<2","1990","1989","No","355839","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270031","Holdings with land size 1-<2","2000","1999","No","262835","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270031","Holdings with land size 1-<2","2010","2009","ha","297220","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270031","Holdings with land size 1-<2","2010","2009","No","270280","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270031","Holdings with land size 1-<2","2020","2020","ha","175196","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","176255","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270032","Holdings with land size 2-<3","2010","2009","ha","249744","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270032","Holdings with land size 2-<3","2010","2009","No","78909","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270032","Holdings with land size 2-<3","2020","2020","ha","219434","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","68073","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270033","Holdings with land size 2-<5","1990","1989","ha","1521460","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270033","Holdings with land size 2-<5","1990","1989","No","481345","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270033","Holdings with land size 2-<5","2000","1999","No","380293","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270034","Holdings with land size 3-<4","2010","2009","ha","248466","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270034","Holdings with land size 3-<4","2010","2009","No","78506","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270034","Holdings with land size 3-<4","2020","2020","ha","218312","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","67725","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270035","Holdings with land size 4-<5","2010","2009","ha","238590","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270035","Holdings with land size 4-<5","2010","2009","No","75385","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270035","Holdings with land size 4-<5","2020","2020","ha","209634","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","65033","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270036","Holdings with land size 5-<10","1990","1989","ha","2105962","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270036","Holdings with land size 5-<10","1990","1989","No","302253","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270036","Holdings with land size 5-<10","2000","1999","No","226005","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270036","Holdings with land size 5-<10","2010","2009","ha","995440","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270036","Holdings with land size 5-<10","2010","2009","No","141850","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270036","Holdings with land size 5-<10","2020","2020","ha","939230","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270036","Holdings with land size 5-<10","2020","2020","No","131900","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270037","Holdings with land size 10-<20","1990","1989","ha","2987872","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270037","Holdings with land size 10-<20","1990","1989","No","216649","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270037","Holdings with land size 10-<20","2000","1999","No","177104","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270037","Holdings with land size 10-<20","2010","2009","ha","1558920","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270037","Holdings with land size 10-<20","2010","2009","No","110960","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270037","Holdings with land size 10-<20","2020","2020","ha","1468390","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270037","Holdings with land size 10-<20","2020","2020","No","103590","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270038","Holdings with land size 20-<50","1990","1989","ha","4725044","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270038","Holdings with land size 20-<50","1990","1989","No","154712","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270038","Holdings with land size 20-<50","2000","1999","No","137010","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270038","Holdings with land size 20-<50","2010","2009","ha","3391090","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270038","Holdings with land size 20-<50","2010","2009","No","107740","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270038","Holdings with land size 20-<50","2020","2020","ha","3208770","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270038","Holdings with land size 20-<50","2020","2020","No","101480","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270039","Holdings with land size 50-<100","1990","1989","ha","4064342","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270039","Holdings with land size 50-<100","1990","1989","No","59040","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270039","Holdings with land size 50-<100","2000","1999","No","58994","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270039","Holdings with land size 50-<100","2010","2009","ha","3683770","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270039","Holdings with land size 50-<100","2010","2009","No","52470","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","270039","Holdings with land size 50-<100","2020","2020","ha","3559510","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","270039","Holdings with land size 50-<100","2020","2020","No","50490","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","2700300","Holdings with land size 100-<200","1990","1989","ha","4030124","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700300","Holdings with land size 100-<200","1990","1989","No","29544","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700300","Holdings with land size 100-<200","2000","1999","No","33278","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","2700300","Holdings with land size 100-<200","2010","2009","ha","13089450","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700300","Holdings with land size 100-<200","2010","2009","No","51190","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","2700300","Holdings with land size 100-<200","2020","2020","ha","13829140","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700300","Holdings with land size 100-<200","2020","2020","No","55780","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","2700301","Holdings with land size 200-<500","1990","1989","ha","5782870","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700301","Holdings with land size 200-<500","1990","1989","No","18934","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700301","Holdings with land size 200-<500","2000","1999","No","21594","E","Estimated value","Interpolated data"
